yyyymmdd,lat,long,station_id,acton_id,station_name,elevation,wteq_amt,wteq_med,wteq_amt_pct_med,prec_wytd_amt,prec_wytd_avg,prec_wytd_pctavg,BIG AND LITTLE LOST BASINS,BIG AND LITTLE WOOD BASINS,BITTERROOT,"CHELAN, ENTIAT, WENATCHEE",CLEARWATER AND SALMON,COLUMBIA ABOVE METHOW,"DESCHUTES, CROOKED, JOHN DAY",FLATHEAD RIVER BASIN,"GRAND RONDE, POWDER, BURNT, IMNAHA","HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",IDAHO PANHANDLE REGION,KOOTENAI RIVER IN MONTANA,"LEWIS, COWLITZ",LOWER CLARK FORK RIVER BASIN,"LOWER COLUMBIA, HOOD RIVER",OWYHEE MALHEUR,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",SNAKE ABOVE PALISADES,"UMATILLA, WALLA WALLA, WILLOW",UPPER CLARK FORK RIVER BASIN,"WEISER, PAYETTE, BOISE","WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",WILLAMETTE,"YAKIMA, AHTANUM"
2016-02-10,43.75,-115.23333329999998,306,15F04S,Atlanta Summit,7580,22.8,20.0,114.0,26.0,22.8,114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-02-10,44.3,-115.23333329999998,312,15E11S,Banner Summit,7040,20.0,16.8,119.0,22.7,21.0,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-02-10,44.95,-116.15,319,16E11S,Bear Basin,5350,16.0,11.5,139.0,21.5,17.2,125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-02-10,44.6,-116.98333329999998,324,16E10S,Bear Saddle,6180,23.8,17.3,138.0,24.7,17.8,139.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-02-10,44.6333333,-115.8,338,15E02S,Big Creek Summit,6560,22.9,22.5,102.0,25.4,24.9,102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-02-10,45.05,-116.13333329999999,370,16D09S,Brundage Reservoir,6250,24.3,18.8,129.0,28.5,25.8,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-02-10,44.283333299999995,-115.65,423,15E08S,Cozy Cove,5400,13.4,10.5,128.0,19.1,17.6,109.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-02-10,44.55,-115.56666670000001,439,15E04S,Deadwood Summit,6860,30.1,26.2,115.0,31.3,31.0,101.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-02-10,43.6,-114.66666670000001,450,14F08S,Dollarhide Summit,8420,19.0,14.0,105.0,16.9,18.1,93.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-02-10,43.95,-115.26666670000002,496,15F14S,Graham Guard Sta.,5690,13.1,10.1,130.0,17.9,16.1,111.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-02-10,44.05,-115.45,550,15E09S,Jackson Peak,7070,21.2,18.9,112.0,26.2,23.0,114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-02-10,43.9333333,-115.66666670000001,637,15F01S,Mores Creek Summit,6100,25.2,21.1,119.0,29.8,25.3,118.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-02-10,43.5,-115.56666670000001,704,15F06S,Prairie,4800,6.1,4.5,136.0,11.8,10.7,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-02-10,45.1833333,-115.96666670000002,740,15D01S,Secesh Summit,6540,21.8,20.7,105.0,20.0,23.0,87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-02-10,44.7666667,-116.25,782,16E05S,Squaw Flat,6240,16.9,14.0,121.0,23.5,21.2,111.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-02-10,43.6333333,-115.43333329999999,830,15F05S,Trinity Mtn.,7770,26.3,25.7,102.0,30.4,27.7,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-02-10,43.8,-114.85,845,14F04S,Vienna Mine,8960,25.0,20.7,121.0,25.9,21.2,122.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-02-10,45.0666667,-116.45,855,16D08S,West Branch,5560,16.8,15.2,111.0,24.6,21.6,114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-02-10,41.7666667,-115.7,336,15H04S,Big Bend,6898,10.8,6.8,159.0,11.1,7.6,146.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-02-10,44.25,-118.51666670000002,357,18E16S,Blue Mountain Spring,5870,14.8,11.9,124.0,19.8,17.9,111.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-02-10,41.8166667,-116.1,476,16H08S,Fawn Creek,7031,16.4,10.9,150.0,20.8,15.0,139.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-02-10,41.55,-116.0,548,16H02S,Jack Creek Upper,7377,16.0,10.7,150.0,18.4,13.5,136.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-02-10,44.216666700000005,-118.63333329999999,563,18E18S,Lake Creek R.S.,5240,11.9,10.1,118.0,14.5,13.8,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-02-10,41.783333299999995,-116.03333329999998,573,16H05S,Laurel Draw,6682,9.8,8.5,115.0,15.5,12.5,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-02-10,42.6,-116.56666670000001,654,16G07S,Mud Flat,5730,5.7,5.6,102.0,9.7,8.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-02-10,42.7666667,-116.9,774,16G01S,South Mtn.,6500,13.2,12.8,103.0,21.5,16.4,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-02-10,41.2333333,-116.03333329999998,811,15H09S,Taylor Canyon,6325,8.1,4.4,184.0,8.0,6.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-02-10,45.216666700000005,-117.2,302,17D02S,Aneroid Lake #2,7400,14.4,16.0,90.0,21.7,20.9,104.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,45.15,-118.21666670000002,331,18D09S,Beaver Reservoir,5150,8.7,7.1,123.0,14.3,13.9,103.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,44.8333333,-118.18333329999999,361,18E05S,Bourne,5850,15.0,12.0,125.0,18.5,17.1,108.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,45.1833333,-118.55,422,18D08S,County Line,4830,3.3,4.2,79.0,9.3,10.1,92.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,44.8666667,-118.11666670000001,464,18E03S,Eilertson Meadows,5510,10.4,8.5,122.0,15.0,14.5,103.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,44.7666667,-118.31666670000001,494,18E08S,Gold Center,5410,11.6,7.6,153.0,15.3,12.6,121.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,45.2666667,-117.68333329999999,647,17D06S,Moss Springs,5760,18.1,17.1,106.0,24.6,24.0,102.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,45.2666667,-117.16666670000001,653,17D18S,Mt. Howard,7910,8.8,10.3,85.0,19.9,18.9,105.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,45.0,-117.16666670000001,736,17D08S,Schneider Meadows,5400,27.3,22.0,124.0,30.2,26.7,113.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,45.0833333,-117.55,812,17D07S,Taylor Green,5740,17.5,15.2,115.0,21.1,19.2,110.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,45.0666667,-118.15,873,18D21S,Wolf Creek,5630,12.3,12.6,98.0,17.6,14.5,121.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,44.3,-115.23333329999998,312,15E11S,Banner Summit,7040,20.0,16.8,119.0,22.7,21.0,108.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,44.466666700000005,-112.98333329999998,318,12E08S,Beagle Springs,8850,7.1,5.5,129.0,6.6,6.8,97.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,44.95,-116.15,319,16E11S,Bear Basin,5350,16.0,11.5,139.0,21.5,17.2,125.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,44.6333333,-115.8,338,15E02S,Big Creek Summit,6560,22.9,22.5,102.0,25.4,24.9,102.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,45.05,-116.13333329999999,370,16D09S,Brundage Reservoir,6250,24.3,18.8,129.0,28.5,25.8,110.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,46.7666667,-115.3,411,15C16S,Cool Creek,6280,28.4,31.6,90.0,38.1,39.8,96.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,46.5666667,-115.28333329999998,425,15C09S,Crater Meadows,5960,30.3,31.0,98.0,36.7,35.2,104.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,45.1666667,-113.58333329999999,436,13D19S,Darkhorse Lake,8945,21.0,18.6,113.0,20.9,19.1,109.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,44.55,-115.56666670000001,439,15E04S,Deadwood Summit,6860,30.1,26.2,115.0,31.3,31.0,101.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,46.8333333,-116.11666670000001,466,16C20S,Elk Butte,5690,28.7,25.6,112.0,34.4,32.9,105.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,43.8833333,-114.66666670000001,489,14F17S,Galena,7470,12.5,11.7,107.0,15.0,13.3,113.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,43.8666667,-114.71666670000002,490,14F12S,Galena Summit,8780,16.3,12.6,129.0,16.5,14.0,118.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,46.4833333,-115.63333329999999,520,15C06S,Hemlock Butte,5810,33.0,31.2,106.0,30.2,35.7,85.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,46.9833333,-115.03333329999998,530,15C10S,Hoodoo Basin,6050,23.7,27.3,87.0,31.2,33.4,93.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,45.0,-113.45,576,13E23S,Lemhi Ridge,8100,8.5,6.8,125.0,8.9,8.6,103.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,46.6333333,-114.58333329999999,588,14C05S,Lolo Pass,5240,16.6,19.3,86.0,24.8,24.5,101.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,47.0833333,-115.96666670000002,600,15B14S,Lost Lake,6110,33.7,39.9,84.0,40.0,41.9,95.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,44.4333333,-113.31666670000001,620,13E18S,Meadow Lake,9150,10.2,10.0,102.0,12.8,11.6,110.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,44.466666700000005,-114.48333329999998,627,14E01S,Mill Creek Summit,8800,13.3,12.5,106.0,13.2,13.1,101.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,44.4166667,-113.4,636,13E06S,Moonshine,7440,7.3,6.4,114.0,9.8,8.8,111.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,45.6666667,-113.95,638,13D16S,Moose Creek,6200,12.9,11.9,108.0,16.0,14.5,110.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,44.85,-114.26666670000002,639,14E04S,Morgan Creek,7600,8.0,7.3,110.0,11.5,10.7,107.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,45.7,-115.23333329999998,650,15D06S,Mountain Meadows,6320,14.2,14.4,99.0,18.6,17.9,104.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,45.7333333,-114.48333329999998,662,14D02S,Nez Perce Camp,5650,8.7,9.2,95.0,13.5,14.4,94.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,45.7,-113.96666670000002,727,13D22S,Saddle Mtn.,7940,17.7,16.6,107.0,13.4,16.3,82.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,46.466666700000005,-114.63333329999999,735,14C04S,Savage Pass,6190,17.3,17.5,99.0,20.4,21.5,95.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,45.1833333,-115.96666670000002,740,15D01S,Secesh Summit,6540,21.8,20.7,105.0,20.0,23.0,87.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,46.5666667,-115.75,747,15C04S,Shanghi Summit,4600,19.1,18.2,105.0,30.3,28.7,106.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,46.95,-116.33333329999999,752,16C01S,Sherwin,3200,8.1,8.3,98.0,21.2,21.0,101.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,44.7666667,-116.25,782,16E05S,Squaw Flat,6240,16.9,14.0,121.0,23.5,21.2,111.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,46.15,-114.45,835,14C13S,Twelvemile Creek,5600,10.7,11.9,90.0,22.4,22.9,98.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,46.15,-114.5,836,14C12S,Twin Lakes,6400,23.9,26.0,92.0,30.3,31.9,95.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,43.8,-114.85,845,14F04S,Vienna Mine,8960,25.0,20.7,121.0,25.9,21.2,122.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,45.0666667,-116.45,855,16D08S,West Branch,5560,16.8,15.2,111.0,24.6,21.6,114.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,45.1833333,-119.25,304,19D02S,Arbuckle Mtn,5770,13.0,13.3,98.0,17.5,17.5,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-02-10,45.3666667,-118.46666670000002,362,18D20S,Bowman Springs,4530,6.8,6.7,101.0,12.9,12.5,103.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-02-10,45.55,-118.45,470,18D04S,Emigrant Springs,3800,5.3,5.3,100.0,17.3,16.7,104.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-02-10,45.7,-118.1,523,18D19S,High Ridge,4920,23.1,17.1,135.0,28.9,26.7,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-02-10,46.1166667,-117.85,824,17C05S,Touchet,5530,25.0,22.4,112.0,34.3,31.7,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-02-10,45.1833333,-119.25,304,19D02S,Arbuckle Mtn,5770,13.0,13.3,98.0,17.5,17.5,100.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,44.25,-118.51666670000002,357,18E16S,Blue Mountain Spring,5870,14.8,11.9,124.0,19.8,17.9,111.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,43.5833333,-122.06666670000001,388,22F03S,Cascade Summit,5100,25.7,20.9,123.0,44.2,37.8,117.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,43.2333333,-121.8,395,21F22S,Chemult Alternate,4850,13.8,8.1,170.0,21.5,15.7,137.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,44.45,-119.93333329999999,440,19E03S,Derr.,5850,17.2,10.7,161.0,19.1,14.8,129.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,44.4166667,-121.85,526,21E06S,Hogg Pass,4790,16.4,14.9,110.0,39.6,45.5,87.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,43.8,-121.95,545,21F21S,Irish Taylor,5540,25.6,24.4,105.0,41.9,38.6,109.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,45.2666667,-118.85,605,18D06S,Lucky Strike,4970,7.3,6.3,116.0,12.7,12.9,98.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,43.5166667,-121.98333329999998,660,21F10S,New Crescent Lake,4910,14.6,10.7,136.0,29.2,23.1,126.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,44.4333333,-120.33333329999999,671,20E02S,Ochoco Meadows,5430,12.1,7.6,159.0,18.4,14.6,126.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,44.2666667,-119.01666670000002,789,19E07S,Starr Ridge,5250,9.4,5.4,174.0,11.7,10.0,117.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,44.15,-121.63333329999999,815,21E13S,Three Creeks Meadow,5690,13.6,13.4,101.0,27.8,25.5,109.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,44.65,-118.43333329999999,821,18E09S,Tipton,5150,14.4,9.3,155.0,15.0,12.9,116.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,45.1,-119.5,608,19D03S,Madison Butte,5150,5.7,4.0,142.0,8.5,8.9,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016-02-10,45.4333333,-121.85,351,21D33S,Blazed Alder,3650,21.4,20.9,102.0,82.0,68.9,119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016-02-10,45.1833333,-121.68333329999999,401,21D12S,Clear Lake,3810,9.5,10.6,90.0,29.7,26.5,112.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016-02-10,45.6166667,-121.7,504,21D01S,Greenpoint,3310,17.9,15.0,119.0,59.0,44.4,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016-02-10,45.55,-122.0,666,22D02S,North Fork,3060,15.3,12.7,120.0,105.2,83.8,126.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016-02-10,45.466666700000005,-121.7,712,21D04S,Red Hill,4410,33.7,35.3,95.0,75.7,64.9,117.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016-02-10,43.45,-122.13333329999999,801,22F14S,Summit Lake,5610,33.2,25.3,131.0,47.0,40.5,116.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-10,43.8,-121.95,545,21F21S,Irish Taylor,5540,25.6,24.4,105.0,41.9,38.6,109.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-10,43.5833333,-122.06666670000001,388,22F03S,Cascade Summit,5100,25.7,20.9,123.0,44.2,37.8,117.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-10,43.9,-122.03333329999998,719,22F43S,Roaring River,4950,21.0,19.8,106.0,44.1,39.6,111.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-10,43.6666667,-122.56666670000001,529,22F42S,Holland Meadows,4930,19.8,15.5,128.0,49.7,42.0,118.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-10,44.216666700000005,-121.86666670000001,619,21E07S,Mckenzie,4770,27.0,30.3,89.0,57.4,54.5,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-10,44.4166667,-121.85,526,21E06S,Hogg Pass,4790,16.4,14.9,110.0,39.6,45.5,87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-10,43.6166667,-122.11666670000001,729,22F04S,Salt Creek Falls,4220,17.3,14.1,123.0,49.1,41.2,119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-10,45.25,-121.73333329999998,655,21D35S,Mud Ridge,4070,19.3,20.6,94.0,47.4,39.9,119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-10,44.6166667,-122.23333329999998,584,22E09S,Little Meadows,4020,20.2,17.4,116.0,74.1,66.4,112.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-10,45.1833333,-121.68333329999999,401,21D12S,Clear Lake,3810,9.5,10.6,90.0,29.7,26.5,112.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-10,44.4333333,-121.95,733,21E05S,Santiam Jct.,3740,12.2,13.6,90.0,46.1,43.2,107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-10,44.5166667,-122.08333329999999,434,22E08S,Daly Lake,3690,7.9,10.7,74.0,50.4,48.9,103.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-10,44.3833333,-122.16666670000001,552,22E07S,Jump Off Joe,3520,7.7,9.3,83.0,55.3,47.7,116.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-10,45.033333299999995,-121.93333329999999,687,21D14S,Peavine Ridge,3420,9.1,10.8,84.0,40.4,37.8,107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-10,45.1,-121.75,398,21D13S,Clackamas Lake,3400,9.7,10.4,93.0,37.4,32.6,115.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-10,45.55,-123.36666670000001,726,23D01S,Saddle Mountain,3110,0.0,14.0,105.0,81.9,60.5,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-10,43.6666667,-122.21666670000002,710,22F05S,Railroad Overpass,2680,0.0,0.0,105.0,35.8,29.8,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-10,44.6,-121.96666670000002,614,21E04S,Marion Forks,2590,6.7,6.7,100.0,51.6,48.4,107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-10,45.533333299999995,-123.3,743,23D02S,Seine Creek,2060,0.0,0.0,105.0,58.1,44.7,130.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-10,46.15,-122.15,553,22C09S,June Lake,3440,32.0,29.4,109.0,120.4,99.4,121.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,46.2666667,-121.96666670000002,591,21C26S,Lone Pine,3930,27.4,25.0,110.0,74.1,57.6,129.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,46.783333299999995,-121.75,679,21C35S,Paradise,5130,49.9,47.6,105.0,91.8,67.2,137.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,46.6166667,-121.38333329999999,692,21C33S,Pigtail Peak,5800,34.0,36.4,93.0,56.6,46.4,122.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,46.35,-121.51666670000002,702,21C14S,Potato Hill,4510,23.9,18.7,128.0,50.5,38.3,132.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,46.2,-122.25,748,22C10S,Sheep Canyon,3990,21.3,23.1,92.0,98.9,71.9,138.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
